,City ID,City Name,Cloudiness,Country,Date,Humidity,Latitude,Longitude,Max Temperature,Wind Speed
289,2132606,Samarai,48,PG,1658710854,81,-10.6167,150.6667,79.84,14.45
290,1651810,Airai,94,TL,1658710854,44,-8.9266,125.4092,66.07,3.09
291,2729907,Longyearbyen,75,SJ,1658710855,93,78.2186,15.6401,46.24,9.22
292,2146219,Hervey Bay,0,AU,1658710855,64,-25.2986,152.8535,67.3,8.63
293,4031637,Lavrentiya,100,RU,1658710826,90,65.5833,-171.0,42.53,10.2
294,3132893,Våler,100,NO,1658710856,97,60.6785,11.8331,58.82,7.47
295,4036284,Alofi,79,NU,1658710752,60,-19.0595,-169.9187,75.09,19.57
296,583345,Aleksandrov Gay,2,RU,1658710856,80,50.147,48.5704,64.27,3.58
297,6255012,Flinders,66,AU,1658710856,77,-34.5833,150.8552,64.38,5.01
298,3109718,Santander,75,ES,1658710857,88,43.4647,-3.8044,70.47,8.05
299,2090021,Namatanai,18,PG,1658710857,69,-3.6667,152.4333,84.83,8.32
300,2122104,Petropavlovsk-Kamchatskiy,100,RU,1658710858,100,53.0452,158.6483,54.19,4.47
301,186180,Moyale,16,KE,1658710858,65,3.5167,39.0584,62.92,12.37
302,3579925,St. George's,88,GD,1658710804,80,12.0564,-61.7485,78.93,10.0
303,779350,Karasjok,100,NO,1658710858,91,69.4719,25.5112,48.7,2.73
304,1090467,Boueni,31,YT,1658710859,68,-12.9025,45.0761,73.38,14.92
305,1280037,Shache,100,CN,1658710844,16,38.4167,77.2406,88.11,13.82
306,4817641,Parkersburg,99,US,1658710600,79,39.2667,-81.5615,84.52,5.46
307,286987,Nizwá,100,OM,1658710859,57,22.9333,57.5333,84.94,3.67
308,4315535,Bastrop,97,US,1658710813,53,32.7562,-91.8724,87.82,14.09
309,569223,Cherepovets,100,RU,1658710859,96,59.1333,37.9,62.15,4.7
310,155921,Liwale,25,TZ,1658710860,98,-9.7667,37.9333,60.35,1.54
311,1859716,Kawai,100,JP,1658710860,49,34.2333,135.85,80.83,1.3
312,3347019,Mossamedes,0,AO,1658710861,86,-15.1961,12.1522,63.45,5.21
313,3836873,San Miguel de Tucumán,0,AR,1658710593,82,-26.8241,-65.2226,62.6,5.75
314,893549,Chipinge,0,ZW,1658710861,63,-20.1883,32.6236,52.95,2.77
315,3357804,Eenhana,0,NA,1658710862,38,-17.4667,16.3333,59.74,6.6
316,6355222,Yulara,0,AU,1658710862,48,-25.2406,130.9889,58.59,17.05
317,2634677,Watford,75,GB,1658710862,84,51.6553,-0.396,68.0,10.36
318,5924351,Clyde River,100,CA,1658710863,100,70.4692,-68.5914,41.23,12.66
319,1337610,Thinadhoo,100,MV,1658710863,74,0.5333,72.9333,82.0,9.91
320,1283240,Kathmandu,75,NP,1658710864,94,27.7167,85.3167,70.02,0.0
321,2206894,Hokitika,100,NZ,1658710864,53,-42.7167,170.9667,52.92,6.91
322,1270961,Gopālpur,100,IN,1658710864,78,19.2667,84.9167,82.44,1.81
323,3471196,Bagé,76,BR,1658710824,88,-31.3314,-54.1069,66.15,5.68
324,2194098,Ahipara,100,NZ,1658710790,96,-35.1667,173.1667,62.49,19.33
325,2255564,Ouésso,100,CG,1658710865,97,1.6136,16.0517,71.33,3.0
326,1492607,Severnoye,100,RU,1658710605,78,56.3491,78.3619,55.4,8.52
327,1529376,Korla,99,CN,1658710830,17,41.7597,86.1469,90.5,17.07
328,2127202,Anadyr,75,RU,1658710865,58,64.75,177.4833,54.1,6.71
329,128234,Kerman,41,IR,1658710830,25,30.2832,57.0788,80.85,2.64
330,2021799,Konstantinovka,1,RU,1658710865,58,49.6167,127.9833,77.74,4.23
331,3489440,Morant Bay,66,JM,1658710866,81,17.8815,-76.4093,78.71,6.91
332,5746545,Portland,0,US,1658710698,43,45.5234,-122.6762,94.87,7.0
333,1275682,Bijni,100,IN,1658710866,88,26.4959,90.703,79.27,3.11
334,3381041,Mana,99,GF,1658710866,91,5.6592,-53.7767,76.91,8.57
335,1608139,Non Sang,7,TH,1658710867,77,16.8687,102.5664,82.31,0.76
336,3401845,Conceição do Araguaia,96,BR,1658710867,39,-8.2578,-49.2647,75.45,2.44
337,2084442,Vanimo,47,PG,1658710867,72,-2.6741,141.3028,84.02,5.57
338,1786538,Yining,72,CN,1658710739,71,29.0361,114.5636,88.86,1.48
339,777019,Vardø,20,NO,1658710868,93,70.3705,31.1107,44.58,4.61
340,1715015,Dicabisagan,85,PH,1658710868,68,17.0818,122.4157,86.9,2.08
341,7117100,Vila,7,PT,1658710868,88,42.0304,-8.1588,53.71,1.88
342,1067565,Beloha,0,MG,1658710869,86,-25.1667,45.05,60.91,2.98
343,3839982,Punta Alta,100,AR,1658710810,88,-38.8759,-62.0736,46.76,13.35
344,1106643,Quatre Cocos,22,MU,1658710869,76,-20.2078,57.7625,64.51,7.49
345,483386,Tereze,98,RU,1658710869,78,43.9361,42.4434,56.05,6.64
346,741098,Ordu,0,TR,1658710870,80,40.9086,37.6845,50.99,6.15
347,3690654,Yurimaguas,29,PE,1658710870,89,-5.9,-76.0833,74.01,2.35
348,1863495,Gushikawa,100,JP,1658710870,84,26.3544,127.8686,87.03,4.52
349,1275426,Bithūr,61,IN,1658710871,79,26.6333,80.2833,80.29,13.35
350,4149635,Callaway,2,US,1658710652,83,30.153,-85.5699,82.99,3.0
351,305742,Kulu,0,TR,1658710871,59,39.0951,33.0799,62.78,7.16
352,3451242,Rio Branco do Sul,100,BR,1658710871,89,-25.19,-49.3142,61.83,1.99
353,3936456,Lima,100,PE,1658710729,81,-12.0432,-77.0282,61.9,13.8
354,140463,Birjand,0,IR,1658710872,23,32.8663,59.2211,77.47,6.91
355,3374210,São Filipe,100,CV,1658710872,83,14.8961,-24.4956,78.31,9.15
356,5594956,Hailey,0,US,1658710872,16,43.5196,-114.3153,89.89,18.01
357,2404423,Potoru,100,SL,1658710872,98,7.5072,-11.4786,71.31,2.33
358,542423,Krasnoborsk,100,RU,1658710873,96,61.5598,45.934,59.74,3.29
359,1490624,Surgut,0,RU,1658710873,76,61.25,73.4167,57.38,4.47
360,3372472,Vila Franca do Campo,42,PT,1658710852,88,37.7167,-25.4333,72.01,2.51
361,1486321,Yar-Sale,100,RU,1658710873,85,66.8333,70.8333,49.17,11.7
362,1263776,Mangan,62,IN,1658710874,78,27.5167,88.5333,77.67,0.51
363,98182,Baghdad,0,IQ,1658710701,18,33.3406,44.4009,84.11,6.91
364,3424901,Aasiaat,99,GL,1658710874,98,68.7098,-52.8699,36.77,4.83
365,5975004,High Level,56,CA,1658710874,33,58.5169,-117.136,73.24,7.05
366,2167426,Emerald,40,AU,1658710875,77,-23.5333,148.1667,66.34,9.22
367,3460087,Jardim,25,BR,1658710875,37,-21.4803,-56.1381,74.23,2.93
368,921786,Mitsamiouli,0,KM,1658710875,68,-11.3847,43.2844,74.98,3.47
369,2343822,Eha Amufu,100,NG,1658710876,97,6.6592,7.7596,72.09,4.94
370,1643837,Gorontalo,29,ID,1658710876,70,0.5412,123.0595,83.35,6.55
371,2245170,Podor,54,MR,1658710876,61,16.6527,-14.9587,85.24,11.3
372,3470709,Barra do Garças,0,BR,1658710876,39,-15.89,-52.2567,72.63,2.01
373,1337607,Kudahuvadhoo,100,MV,1658710877,73,2.6708,72.8944,81.82,11.32
374,3430545,Morón,100,AR,1658710877,99,-34.6534,-58.6198,58.95,11.5
375,2457161,Gao,76,ML,1658710877,43,16.6362,1.637,89.31,7.72
376,609906,Fort-Shevchenko,0,KZ,1658710878,75,44.5086,50.263,72.81,7.23
377,2278158,Buchanan,100,LR,1658710878,78,5.8808,-10.0467,74.71,6.49
378,2012530,Zhigansk,20,RU,1658710783,65,66.7697,123.3711,65.23,8.01
379,2025099,Dauriya,60,RU,1658710878,67,49.9333,116.8667,70.83,14.76
380,1259184,Puri,100,IN,1658710879,77,19.8,85.85,77.52,6.13
381,2121025,Srednekolymsk,100,RU,1658710879,31,67.45,153.6833,71.67,9.95
382,2978758,Saint-Lô,29,FR,1658710879,93,49.1162,-1.0903,61.23,6.2
383,523392,Naryan-Mar,100,RU,1658710879,91,67.6713,53.087,48.81,13.89
384,4951594,Southbridge,95,US,1658710880,67,42.0751,-72.0334,84.06,4.0
385,2212775,Sabha,0,LY,1658710880,30,27.0377,14.4283,79.9,14.92
386,3419842,Sisimiut,85,GL,1658710880,84,66.9395,-53.6735,45.64,5.35
387,1529660,Aksu,100,CN,1658710819,25,41.1231,80.2644,87.85,2.28
388,2663293,Vetlanda,100,SE,1658710881,82,57.4289,15.0776,59.09,6.44
389,3931137,Putina,21,PE,1658710881,70,-15.4667,-69.4333,44.1,10.22
390,217834,Bukama,1,CD,1658710881,40,-9.2,25.85,70.09,3.4
391,544397,Kortkeros,79,RU,1658710882,97,61.8106,51.5806,59.18,4.47
392,3127047,Calatayud,34,ES,1658710882,20,41.3535,-1.6432,79.63,4.23
393,2349788,Ankpa,100,NG,1658710882,98,7.3706,7.6253,70.27,6.71
394,2015913,Suntar,68,RU,1658710882,59,62.1444,117.6319,82.22,4.32
395,898947,Senanga,0,ZM,1658710883,44,-16.1167,23.2667,56.82,5.75
396,1488048,Ulagan,26,RU,1658710883,80,50.6321,87.9563,54.77,0.76
397,3577430,Road Town,20,VG,1658710820,78,18.4167,-64.6167,82.44,12.66
398,2123628,Magadan,100,RU,1658710883,77,59.5667,150.8,58.53,1.39
399,1714733,Dingle,84,PH,1658710884,78,10.9995,122.6711,83.32,0.83
400,1735902,Sibu,84,MY,1658710884,88,2.3,111.8167,78.89,1.92
401,2063523,Perth,0,AU,1658710625,76,-31.9333,115.8333,57.67,12.66
402,2012780,Zabaykal'sk,46,RU,1658710791,68,49.6333,117.3167,70.09,13.56
403,3689167,Barranca de Upía,64,CO,1658710884,95,4.5696,-72.9668,72.52,2.37
404,2134814,Sola,0,VU,1658710885,78,-13.8833,167.55,80.46,6.89
405,3610693,El Porvenir,100,HN,1658710885,62,13.7617,-87.3458,79.93,6.22
406,3430863,Mar del Plata,100,AR,1658710885,97,-38.0023,-57.5575,51.1,7.0
407,5924618,Cochrane,100,CA,1658710838,57,51.1834,-114.4687,77.61,8.72
408,1493162,Salym,99,RU,1658710885,73,60.0625,71.4789,57.2,6.08
409,2179103,Whitianga,100,NZ,1658710886,95,-36.8333,175.7,56.68,25.75
410,1847947,Shingū,44,JP,1658710886,63,33.7333,135.9833,83.86,4.41
411,1622318,Waingapu,40,ID,1658710886,56,-9.6567,120.2641,78.26,13.02
412,6179652,Weyburn,10,CA,1658710887,46,49.6668,-103.8511,72.63,6.13
413,2065594,Mount Isa,0,AU,1658710887,38,-20.7333,139.5,76.77,6.91
414,2122262,Palana,95,RU,1658710887,67,59.1167,159.9667,55.22,7.92
415,3870243,Taltal,5,CL,1658710887,80,-25.4,-70.4833,57.67,3.69
416,650224,Kuopio,0,FI,1658710680,88,62.8924,27.677,58.95,3.44
417,4176409,Vero Beach,20,US,1658710888,77,27.6386,-80.3973,84.99,8.05
418,359792,Aswān,71,EG,1658710888,22,24.0934,32.907,84.16,9.31
419,1269771,Imphal,99,IN,1658710888,96,24.8167,93.95,71.85,0.83
420,5110365,Broome,98,US,1658710842,80,42.2506,-75.833,74.86,7.0
421,3461733,Guiratinga,1,BR,1658710889,41,-16.3494,-53.7583,70.83,4.14
422,1513491,Yangi Marg`ilon,0,UZ,1658710889,22,40.4272,71.7189,81.32,9.22
423,542184,Krasnovishersk,77,RU,1658710889,97,60.4078,57.082,60.64,2.28
424,362973,Abnūb,3,EG,1658710890,30,27.2696,31.1511,82.94,10.96
425,2017215,Sangar,12,RU,1658710890,57,63.9242,127.4739,71.13,4.05
426,3085867,Skała,0,PL,1658710890,79,50.2305,19.8536,62.51,1.14
427,737021,Zonguldak,0,TR,1658710891,80,41.25,31.8333,55.13,4.7
428,2169535,Dalby,10,AU,1658710891,61,-27.1833,151.2667,63.27,2.3
429,1337613,Kulhudhuffushi,74,MV,1658710891,79,6.6221,73.07,80.91,9.17
430,4566137,Manatí,0,PR,1658710892,89,18.4275,-66.4921,81.9,10.42
431,1061335,Mananjary,11,MG,1658710892,93,-21.2167,48.3333,62.91,4.09
432,2026643,Birobidzhan,37,RU,1658710892,75,48.8,132.95,74.64,2.93
433,2152659,Port Macquarie,0,AU,1658710732,61,-31.4333,152.9167,63.9,1.03
434,3663503,Manicoré,13,BR,1658710893,48,-5.8092,-61.3003,77.32,0.98
435,1283285,Jumla,92,NP,1658710893,95,29.2747,82.1838,61.61,1.3
436,3414079,Olafsvik,99,IS,1658710638,82,64.8945,-23.7142,52.02,6.67
437,2742416,Barcelos,61,PT,1658710893,89,41.5388,-8.6151,64.85,2.84
438,236901,Ouadda,100,CF,1658710893,96,8.0777,22.4007,66.99,0.74
439,3372964,Lagoa,0,PT,1658710753,90,39.05,-27.9833,73.02,10.07
440,3468023,Camanducaia,72,BR,1658710853,60,-22.7553,-46.1447,58.87,3.18
441,1512019,Aksarka,99,RU,1658710894,74,66.5606,67.7975,52.7,15.7
442,3832899,Viedma,100,AR,1658710894,76,-40.8135,-62.9967,45.55,11.01
443,5688025,Bismarck,0,US,1658710826,43,46.8083,-100.7837,77.86,0.0
444,5870133,Nome,68,US,1658710894,73,64.5011,-165.4064,55.17,5.79
445,2108857,Gizo Government Station,47,SB,1658710895,70,-8.103,156.8419,83.88,6.46
446,1263780,Mangalore,75,IN,1658710895,94,12.8667,74.8833,76.06,0.0
447,2012938,Yerofey Pavlovich,1,RU,1658710895,55,53.9667,121.9667,76.71,3.09
448,2253354,Dakar,98,SN,1658710896,78,14.6937,-17.4441,76.08,4.41
449,3448334,Raul Soares,8,BR,1658710896,77,-20.1022,-42.4519,64.87,3.06
450,2128975,Nemuro,2,JP,1658710896,88,43.3236,145.575,63.37,3.11
451,2079582,Alyangula,40,AU,1658710896,72,-13.8483,136.4192,76.53,5.75
452,3870282,Talcahuano,100,CL,1658710897,87,-36.7167,-73.1167,54.45,11.43
453,3893629,Coquimbo,8,CL,1658710897,85,-29.9533,-71.3436,54.3,1.41
454,5132016,Port Jervis,100,US,1658710897,93,41.3751,-74.6927,81.82,9.26
455,6539213,Pachino,0,IT,1658710898,60,36.7186,15.0907,81.9,4.85
456,1045114,Inhambane,91,MZ,1658710898,75,-23.865,35.3833,68.07,15.99
457,3174050,Province of Mantua,0,IT,1658710898,71,45.1667,10.7833,83.44,3.0
458,2396518,Port-Gentil,95,GA,1658710898,77,-0.7193,8.7815,73.4,8.23
459,3939761,Hualmay,48,PE,1658710899,83,-11.0964,-77.6139,62.37,11.9
460,2374583,Bubaque,100,GW,1658710899,83,11.2833,-15.8333,78.37,5.99
461,1738050,Marabu,100,MY,1658710899,86,4.4148,114.0089,79.3,4.54
462,2094027,Kieta,8,PG,1658710900,65,-6.2167,155.6333,85.95,5.97
463,3429594,Reconquista,4,AR,1658710812,82,-29.15,-59.65,69.21,7.7
464,6014443,Lac du Bonnet,100,CA,1658710839,68,50.2536,-96.0612,61.97,5.1
465,3698359,Chicama,94,PE,1658710900,81,-7.8447,-79.1469,64.99,6.69
466,1637001,Biak,85,ID,1658710900,70,-0.9131,122.8766,79.34,7.07
467,110690,Faya,100,SA,1658710901,64,18.3851,42.4509,63.05,8.95
468,2035453,Pingzhuang,98,CN,1658710901,65,42.0372,119.2889,77.86,3.91
469,3678000,La Primavera,100,CO,1658710901,94,5.4906,-70.4092,73.96,2.57
470,3142754,Øystese,100,NO,1658710901,93,60.3882,6.1925,62.58,4.59
471,1526273,Nur-Sultan,0,KZ,1658710818,63,51.1801,71.446,60.75,2.24
472,1162275,Zahir Pir,99,PK,1658710902,89,28.8124,70.524,80.49,15.01
473,2206874,Waipawa,100,NZ,1658710902,88,-41.4122,175.5153,46.92,13.58
474,3837213,San Juan,0,AR,1658710837,50,-31.5375,-68.5364,60.4,7.54
475,708613,Hołoby,100,UA,1658710902,92,51.0865,25.0077,58.05,6.85
476,2522325,Agüimes,0,ES,1658710785,67,27.9054,-15.4461,74.03,18.41
477,4998842,Lapeer,75,US,1658710903,88,43.0514,-83.3188,75.2,5.75
478,1259385,Port Blair,80,IN,1658710848,79,11.6667,92.75,81.86,2.06
479,582447,Almaznyy,1,RU,1658710903,66,48.0448,40.045,65.07,5.48
480,3625710,Upata,100,VE,1658710903,97,8.0086,-62.3989,74.19,3.87
481,1650434,Bambanglipuro,55,ID,1658710904,67,-7.95,110.2833,76.71,14.36
482,2023584,Imeni Poliny Osipenko,5,RU,1658710875,68,52.4201,136.4853,76.01,5.75
483,2112309,Katsuura,100,JP,1658710904,81,35.1333,140.3,82.45,11.43
484,2027296,Aykhal,100,RU,1658710904,86,66.0,111.5,66.85,14.74
485,1855540,Naze,16,JP,1658710905,75,28.3667,129.4833,82.56,0.6
486,5972762,Hay River,12,CA,1658710838,77,60.8156,-115.7999,60.22,8.81
487,3587498,Acajutla,82,SV,1658710905,78,13.5928,-89.8275,80.51,3.22
488,2022083,Alekseyevsk,34,RU,1658710905,68,57.8406,108.3492,71.56,2.19
489,5859699,College,86,US,1658710802,34,64.8569,-147.8028,74.59,3.87
490,2630299,Hofn,58,IS,1658710906,89,64.2539,-15.2082,51.08,5.95
491,2165087,Gold Coast,0,AU,1658710906,72,-28.0,153.4333,70.77,9.22
492,3353383,Rundu,0,NA,1658710906,42,-17.9333,19.7667,57.31,5.64
493,2265447,Olhão,0,PT,1658710707,32,37.0286,-7.8411,84.09,2.3
494,1795196,Tongchuanshi,5,CN,1658710811,65,35.0806,109.0897,78.19,4.14
495,1254346,Tirur,100,IN,1658710907,88,10.9,75.9167,74.39,8.21
496,5234141,Brattleboro,73,US,1658710907,80,42.8509,-72.5579,79.63,5.99
497,6067747,Matagami,13,CA,1658710907,95,49.7502,-77.6328,61.66,5.88
498,933102,Sekoma,100,BW,1658710907,28,-24.4,23.8833,54.86,7.47
499,4920986,Griffith,0,US,1658710671,69,41.5284,-87.4237,81.95,9.22
500,1502822,Kolyvan',100,RU,1658710908,92,55.3053,82.7391,53.22,9.71
501,4470244,Havelock,44,US,1658710908,90,34.8791,-76.9013,80.94,4.0
502,3041732,Mariehamn,0,AX,1658710908,100,60.0973,19.9348,49.86,1.14
503,5367788,Lompoc,75,US,1658710660,75,34.6391,-120.4579,80.02,11.01
504,2142316,Yeppoon,26,AU,1658710826,76,-23.1333,150.7333,67.78,8.46
505,486186,Suoyarvi,83,RU,1658710909,98,62.0833,32.35,56.3,5.82
506,3839307,Rawson,80,AR,1658710853,75,-43.3002,-65.1023,42.06,8.95
507,2027042,Batagay-Alyta,10,RU,1658710909,55,67.8006,130.4114,67.44,6.67
508,515879,Oktyabr'skiy,13,RU,1658710910,84,54.4815,53.471,63.03,4.0
509,921772,Moroni,0,KM,1658710910,75,-11.7022,43.2551,72.3,8.72
510,5811704,Spokane,52,US,1658710752,18,47.6166,-117.3677,94.33,4.0
511,3864299,Bermejo,19,AR,1658710910,68,-32.8833,-68.8,58.03,4.12
512,511865,Pechenga,52,RU,1658710910,81,69.5259,31.1703,47.3,3.15
513,2236967,Soyo,74,AO,1658710774,93,-6.1349,12.3689,69.44,4.23
514,1485904,Yermakovskoye,92,RU,1658710911,83,53.2831,92.4003,58.03,9.06
515,5195561,Johnstown,100,US,1658710911,83,40.3267,-78.922,83.19,3.65
516,6180550,Whitehorse,100,CA,1658710911,82,60.7161,-135.0538,56.17,8.05
517,3465145,Crixás,0,BR,1658710912,35,-14.5489,-49.9692,73.85,5.53
518,1337612,Dhidhdhoo,38,MV,1658710912,78,6.8833,73.1,81.03,9.35
519,2034691,Songjianghe,45,CN,1658710912,70,42.1859,127.479,72.68,6.29
520,3170027,Potenza,0,IT,1658710913,72,40.6443,15.8086,66.92,1.99
521,3382160,Cayenne,0,GF,1658710806,1,4.9333,-52.3333,83.08,3.44
522,2122389,Ossora,100,RU,1658710913,66,59.2353,163.0719,58.69,8.86
523,3356832,Henties Bay,0,NA,1658710913,87,-22.116,14.2845,54.57,3.2
524,6533368,Moranbah,0,AU,1658710897,54,-22.0016,148.0466,68.9,11.07
525,2037494,Erdaojiang,73,CN,1658710914,88,41.7764,126.0319,73.71,6.02
526,2125693,Evensk,11,RU,1658710914,52,61.95,159.2333,61.5,7.27
527,4031574,Provideniya,100,RU,1658710914,76,64.3833,-173.3,46.51,7.0
528,304041,Muş Province,0,TR,1658710914,63,39.0,41.75,54.48,5.32
529,5961417,Gimli,76,CA,1658710915,63,50.6336,-96.9907,64.0,11.18
530,2068655,Katherine,9,AU,1658710915,50,-14.4667,132.2667,75.52,2.3
531,6173361,Vanderhoof,100,CA,1658710915,67,54.0166,-124.0198,63.03,6.73
532,3932145,Pisco,1,PE,1658710916,85,-13.7,-76.2167,60.03,4.27
533,5563397,Eureka,61,US,1658710661,79,40.8021,-124.1637,65.19,4.0
534,3445026,Vila Velha,31,BR,1658710916,85,-20.3297,-40.2925,70.95,3.24
535,1628884,Sampit,45,ID,1658710916,77,-2.5333,112.95,78.84,5.35
536,2450173,Taoudenni,91,ML,1658710853,27,22.6783,-3.9836,92.57,19.93
537,2012593,Zeya,4,RU,1658710917,48,53.75,127.2667,82.42,3.53
538,2701680,Karlstad,100,SE,1658710917,82,59.3793,13.5036,63.16,9.22
539,1609032,Lopburi,23,TH,1658710917,92,14.7981,100.654,82.15,0.96
540,3685702,Cravo Norte,100,CO,1658710917,94,6.3017,-70.2041,74.91,3.76
541,104515,Makkah al Mukarramah,28,SA,1658710918,66,21.4267,39.8261,84.15,12.77
542,2153953,Pakenham,26,AU,1658710918,73,-38.0667,145.4833,64.94,4.0
543,667091,Sinaia,88,RO,1658710918,75,45.35,25.55,63.77,5.23
544,64814,Bandarbeyla,85,SO,1658710919,73,9.4942,50.8122,77.41,25.99
545,1266433,Kuchinda,100,IN,1658710919,90,21.7333,84.35,76.87,3.4
546,3470137,Belmonte,44,BR,1658710919,81,-15.8631,-38.8828,70.63,7.63
547,5972291,Havre-St-Pierre,94,CA,1658710920,80,50.2334,-63.5986,61.36,4.72
548,1024312,Mocuba,0,MZ,1658710920,96,-16.8392,36.9856,60.89,1.88
549,2270385,Camacha,20,PT,1658710920,78,33.0833,-16.3333,69.22,6.91
550,2633274,Akureyri,45,IS,1658710920,93,65.6835,-18.0878,48.45,0.81
551,2019135,Nizhniy Kuranakh,68,RU,1658710921,45,58.8353,125.4869,83.68,2.53
552,902721,Mwense,23,ZM,1658710921,65,-10.3845,28.698,61.5,4.32
553,1529102,Ürümqi,75,CN,1658710921,64,43.801,87.6005,72.55,6.71
554,1229989,Point Pedro,100,LK,1658710922,81,9.8167,80.2333,80.98,10.89
555,2071860,Esperance,0,AU,1658710852,62,-33.8667,121.9,52.61,15.12
556,3580279,Gouyave,67,GD,1658710922,77,12.1646,-61.7296,79.5,12.15
557,1070940,Fenoarivo,40,MG,1658710923,100,-18.933,47.4354,48.27,2.3
558,3381538,Grand-Santi,100,GF,1658710923,90,4.25,-54.3833,75.87,2.59
559,778362,Øksfjord,43,NO,1658710923,85,70.2396,22.3479,48.99,5.3
560,3392020,Pio IX,64,BR,1658710923,48,-6.8375,-40.5792,73.89,9.95
561,1488903,Turukhansk,87,RU,1658710922,66,65.8167,87.9833,60.08,12.62
562,3145689,Moelv,100,NO,1658710924,99,60.9333,10.7,56.68,3.74
563,217695,Bunia,42,CD,1658710859,93,1.5667,30.25,61.59,1.77
564,2033536,Yakeshi,100,CN,1658710924,66,49.2833,120.7333,70.61,14.85
565,1637001,Luwuk,95,ID,1658710925,69,-0.9516,122.7875,81.77,5.95
566,155584,Lupiro,96,TZ,1658710925,73,-8.3833,36.6667,69.39,5.79
567,4513583,Hamilton,100,US,1658710875,82,39.1834,-84.5333,84.43,1.99
568,1626703,Soe,15,ID,1658710925,51,-9.8607,124.284,69.78,4.85
569,1283334,Ilām,85,NP,1658710926,83,26.9167,87.9167,71.13,2.01
570,2172797,Cairns,100,AU,1658710926,67,-16.9167,145.7667,79.07,12.66
571,1490918,Staryy Nadym,93,RU,1658710791,77,65.6118,72.6842,51.78,13.29
572,1492566,Severo-Yeniseyskiy,55,RU,1658710926,71,60.3725,93.0408,59.16,4.38
573,561999,Garbolovo,19,RU,1658710927,98,60.3413,30.4955,56.37,4.0
574,2173911,Broken Hill,20,AU,1658710762,46,-31.95,141.4333,62.87,15.3
575,57000,Hobyo,15,SO,1658710927,85,5.3505,48.5268,75.04,24.34
576,3902377,La Santisima Trinidad,96,BO,1658710927,48,-14.8333,-64.9,82.49,3.83
577,2219235,Ubari,0,LY,1658710928,23,26.5921,12.7805,79.25,6.98
578,2514651,Los Llanos de Aridane,0,ES,1658710928,73,28.6585,-17.9182,71.35,8.05
579,4297983,Lexington,100,US,1658710887,68,37.9887,-84.4777,84.69,10.36
580,5158275,Huron,100,US,1658710928,89,41.1501,-82.5499,82.0,17.16
